site,title,title_en,year,reviewer,review,review_length,rating
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,현비,"하••• 나 진짜 한숨나와 처음부터 끝까지 어디서부터 손댈지 모르겠는 여혐, 뭔가 대단한 내막을 가진 척 해놓고 실상은 겨우 이거?  +클리셰 범벅. 전형적이고 답답함 넷플 1.5배만 되는게 통탄스러웠음 새벽지영 장면만 그나마 볼만했음 몇개월간 기다렸는데 이게 뭐냐ㅠ 걍 청불하고싶어서 자극적 요소만 때려넣은 셈 ..~ 넷플 오리지널이라 기대했는데 실망이다 넷플아",203,2.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,Niknik,"어린 시절 엄마들이 연탄집게를 가지고 우리네를 닦달하며 쥐잡듯 팼을때는 엄마의 잘못이 아니라 애들이 그럴만한 짓을 했거나 오죽했을 이유가 있으니 저 집 엄마가 그랬을거라 말했다. 선생이 애들을 패도 사랑의 매라 포장하고 매가 아닌 폭력을 행사해도 선생의 잘못이 아니라 학생이 맞을짓을 했을거라 으레 용인됐다. 현 시대 지금의 시점에서 바라보면 10대 20대들의 사고엔 전혀 이해되지 않을 처우 일뿐더러 사회 통념상 그런 짓을 벌이면 아동학대로 바로 신고당할 감이다. 흔히 말하는 그때는 맞고 지금은 틀리다의 예다. 그런데 여기서 다루는 놀이문화는 정반대 이다. 등장하는 모든 놀이들은 그 시절 순수했던 아이들을 그래도 아이답게 성장하게 했고 한 인간이 성인이 되기까지 이데올로기를 형성하는 토대에도 영향을 줄만큼, 그 시절 유년을 보내온 모든 대한민국 이들에게는 나무랄데 하나 없는 순수 놀이들이다. 그 놀이를 평등으로 포장하여 최악의 수단으로 삼고 파격을 논한다. 그렇다면 누구보다 그 시절을 보내오고 정통하게 이 놀이를 즐겼던 나의 입장에선 감탄 또는 소름 혹은 쇼킹이라는 감정이 느껴져야 할텐데 불쾌와 실망감이 섞인 원초적 이 기분은 이 영화에 대한 느낌을 포장하지 않은 내 감정이란 얘기다. 9편의 에피소드를 보느라 투자한 긴 시간보다 오징어땅콩 한 알을 입에 넣고 와그작 하고 씹었을때 그 바삭함과 고소함 만족감 따위보다도 이하일만큼. 영화든 드라마든 거기에 바라는건 어쩌면 그때는 틀렸지만 지금은 맞다라는 기대일지도 모른다. 어린 시절에 생일날 아빠가 케잌과 통닭을 사 가지고 집에 오실걸 알고 미리 잔뜩 기대를 했는데 기다렸던 그 아빠가 술만 마시고 취한 모습으로 비틀거리며 집에 아무것도 사오지 않았을때의 그 어린 아이의 실망감은 요즘 세대들은 알까? 치킨이나 케익이야 언제든 배민으로 시키면 되지 굳이 왜? 라고 전혀 공감하지 못하지 않을지. 이 오징어게임은 그 시절을 보내온 이들에게도 요즘 시대를 살아가는 젊은 이들에게도 그 어떤 연령층에도 어필하지 못하는 이상한 취향만 묻어있다.",1008,0.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,강계민,"필요 없는 성적 장면, 구시대적으로 묘사되고 소비되는 여성들, 지루할만큼 뻔한 캐릭터 조합, 개연성 없는 전개, 왜 안나오나 했던 신파, 등등…  진짜 뭐 이런 총체적 난국이 다 있나.",103,5.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,우렁찬꼬리,"달고나,무궁화 꽃이 피었습니다,구슬치기 등등  사람들의 기억속에서 사라져가는 이런 케케묵은 오래된 놀이들이 화려하게 부활할줄 누가 알았을까  그것도 그동안의 한국 드라마에서 볼 수가 없었던 데스매치물로서  솔직히 전개 자체는 어디서 많이 본 느낌이 났지만  참가자와 진행요원 프론트맨.... 이 작품임을 바로 알수있는 독특한 미술효과에 좋은 점수를 주고싶다  외국에서 엄청 히트쳤다길래 좀 놀라긴 하였으나 그걸 제외하고도 킬링타임으로는 상당히 만족스러웠던 드라마  시즌2 나오면 무조건 볼 의향이 있다  우린 깐부잖어....",293,3.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,(Ro6),레전드.  생존에 대한 잔혹한 인간의 감정을 너무나 표현을 잘한 작품.,39,1.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,크리스 X 엔터테인먼트,기존의 생존배틀 게임 장르보다는 사회비판적인 메시지를 담아 현실적인 느낌을 더 많이 주려고 한건 칭찬하고싶고 추억의 놀이들을 가져다가 죽음의 게임으로 둔갑시킨다는 설정은 좋으나 대부분이 두뇌싸움보다는 운에 의해 운명이 결정된다는 전개가 긴장감을 방해하기도 한다.,146,1.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,황보경,와 ×노잼.. 2화 중간에 시청 포기.. 서사가 참 길다. 넷플이 40분짜리 드라마를 선호하는 줄 알면서... 왜....감독님 배틀로얄 나오기 전부터 생각한거라며 자부심 뿜뿜 하시더니 이러실거예요??? 연기 잘하는 이정재까지 구린 대사와 구린 상황으로 그렇게 만드실거예요??,153,3.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,진심펀치,"[2화 보는 중] - 소매치기범이 비중에 비해 연기를 너무 못 하네요. 낯선 배우길래 연기력이 뛰어날 줄 알았는데 전혀 아니라는 것이 극 중 최고 반전. - 전개가 너무 느려서 지루해요  [3화 보는 중] -하차합니다. 등장 인물의 감정에 공감이 가질 않고, 알록달록 색감 속에서 사람들이 죽어가는 놀이 방식은 계속 진부합니다. 이렇게 긴장감 없이 시간만 떼우는 살인극은 처음 봅니다.  진짜 많이 기대했는데 너무 매력없는 드라마였어요.",244,4.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,-채여니 영화평-,스포일러가 있어요!!보기,13,3.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,강중경,오늘도 살아남았다는 안도감과 어제는 그 안도감을 느꼈을 누군가의 목숨줄을 내가 끊었을 수도 있다는 죄책감. 그리고 내일은 내가 그 누군가가 될 수도 있다는 불안감. 곱씹을 부분이 많아 좋다.,106,4.0
